Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
05.02.2021 22:30;05.02.2021 22:45;1.124,00;377,75;1.645,50;3.292,25;0,00;51,75;1.962,25;3.173,00;803,25;2.289,75;179,75;398,75
05.02.2021 22:45;05.02.2021 23:00;1.124,00;373,25;1.632,50;3.343,75;0,25;51,75;1.962,50;3.128,00;711,25;2.203,00;174,75;397,00
05.02.2021 23:00;05.02.2021 23:15;1.118,25;374,50;1.628,50;3.412,00;0,00;51,75;1.964,50;2.976,25;692,75;2.125,75;174,75;394,50
05.02.2021 23:15;05.02.2021 23:30;1.120,50;378,75;1.645,50;3.451,50;0,00;51,75;1.961,00;2.878,50;691,50;2.015,75;136,75;392,75
05.02.2021 23:30;05.02.2021 23:45;1.116,50;379,25;1.652,25;3.485,50;0,00;51,75;1.959,50;2.648,25;682,25;1.955,50;183,75;393,00
05.02.2021 23:45;06.02.2021 00:00;1.113,50;380,75;1.559,75;3.530,00;0,00;52,25;1.959,00;2.502,00;672,00;1.942,25;145,00;395,25
06.02.2021 00:00;06.02.2021 00:15;1.108,25;402,50;1.534,00;3.589,50;0,00;52,00;1.951,50;2.383,75;674,00;1.663,75;121,00;379,00
06.02.2021 00:15;06.02.2021 00:30;1.109,25;399,75;1.529,25;3.611,00;0,00;52,00;1.955,25;2.376,75;674,50;1.664,75;84,50;380,25
06.02.2021 00:30;06.02.2021 00:45;1.110,50;382,25;1.527,25;3.612,25;0,00;52,00;1.931,50;2.286,00;670,75;1.608,75;99,00;381,00
06.02.2021 00:45;06.02.2021 01:00;1.107,50;375,00;1.524,25;3.645,75;0,00;52,00;1.961,25;2.129,00;671,75;1.567,00;88,00;380,25
06.02.2021 01:00;06.02.2021 01:15;1.103,50;380,75;1.556,50;3.611,75;0,00;52,00;1.965,00;1.958,75;673,75;1.585,00;48,50;379,25
06.02.2021 01:15;06.02.2021 01:30;1.104,00;371,25;1.544,00;3.675,25;0,00;52,00;1.960,75;1.855,50;669,75;1.584,75;51,25;374,50
06.02.2021 01:30;06.02.2021 01:45;1.106,25;372,50;1.560,00;3.696,00;0,00;52,00;1.929,25;1.770,75;668,75;1.585,75;41,25;378,25
06.02.2021 01:45;06.02.2021 02:00;1.103,75;376,75;1.569,75;3.695,50;0,00;52,00;1.935,75;1.682,50;670,75;1.582,50;32,00;380,25
06.02.2021 02:00;06.02.2021 02:15;1.103,25;374,00;1.555,25;3.714,00;0,00;52,00;1.961,50;1.607,00;657,75;1.548,00;46,25;371,00
06.02.2021 02:15;06.02.2021 02:30;1.106,00;375,50;1.561,25;3.769,75;0,00;52,00;1.953,75;1.575,75;655,75;1.546,75;27,00;371,75
06.02.2021 02:30;06.02.2021 02:45;1.104,00;375,00;1.554,00;3.812,50;0,00;52,00;1.959,50;1.517,00;656,00;1.555,75;31,25;374,25
06.02.2021 02:45;06.02.2021 03:00;1.102,75;375,00;1.558,50;3.845,25;0,00;52,25;1.960,00;1.448,25;656,50;1.554,50;25,00;377,50
06.02.2021 03:00;06.02.2021 03:15;1.103,25;378,50;1.553,00;3.869,25;0,00;52,25;1.964,75;1.418,25;664,25;1.574,00;42,75;376,25
06.02.2021 03:15;06.02.2021 03:30;1.101,25;377,00;1.560,00;3.863,75;0,00;51,75;1.963,75;1.398,00;663,25;1.571,50;29,50;377,00
06.02.2021 03:30;06.02.2021 03:45;1.101,50;379,00;1.535,00;3.904,75;0,00;51,75;1.965,75;1.411,75;659,75;1.572,25;56,50;375,00
06.02.2021 03:45;06.02.2021 04:00;1.100,75;378,25;1.542,75;3.906,00;0,00;51,75;1.965,50;1.418,50;663,50;1.573,75;35,75;375,25
06.02.2021 04:00;06.02.2021 04:15;1.099,00;376,00;1.546,50;3.961,50;0,00;51,75;1.964,75;1.400,25;660,50;1.611,50;65,25;377,50
06.02.2021 04:15;06.02.2021 04:30;1.100,75;374,75;1.553,00;3.962,75;0,00;51,75;1.964,50;1.404,75;657,00;1.611,25;43,75;378,00
06.02.2021 04:30;06.02.2021 04:45;1.101,75;377,25;1.548,50;4.046,25;0,00;51,75;1.965,00;1.400,00;659,00;1.608,25;40,25;378,00
06.02.2021 04:45;06.02.2021 05:00;1.101,75;375,75;1.553,50;4.078,50;0,00;51,75;1.960,75;1.395,75;663,00;1.610,00;46,25;378,00
06.02.2021 05:00;06.02.2021 05:15;1.100,50;378,00;1.561,75;4.095,75;0,00;52,00;1.959,50;1.388,50;664,50;1.617,00;39,25;381,00
06.02.2021 05:15;06.02.2021 05:30;1.107,25;378,50;1.563,00;4.105,75;0,00;51,75;1.964,75;1.393,25;666,50;1.625,00;48,00;382,25
06.02.2021 05:30;06.02.2021 05:45;1.109,50;378,50;1.566,75;4.168,00;0,00;51,75;1.966,00;1.389,75;662,50;1.626,75;12,25;381,50
06.02.2021 05:45;06.02.2021 06:00;1.108,50;377,75;1.562,00;4.267,50;0,00;52,00;1.965,50;1.384,00;660,50;1.621,00;26,25;381,50
06.02.2021 06:00;06.02.2021 06:15;1.106,50;379,00;1.557,75;4.493,00;0,00;52,00;1.952,50;1.363,25;680,25;1.628,25;9,75;380,75
06.02.2021 06:15;06.02.2021 06:30;1.109,00;375,75;1.558,00;4.529,25;0,00;51,75;1.966,50;1.387,25;679,25;1.649,25;13,25;381,75
06.02.2021 06:30;06.02.2021 06:45;1.108,00;374,75;1.557,00;4.563,00;0,00;52,00;1.965,25;1.387,50;675,00;1.665,00;6,25;380,75
06.02.2021 06:45;06.02.2021 07:00;1.114,25;375,25;1.559,25;4.609,00;0,00;51,75;1.965,50;1.405,75;675,00;1.642,75;4,25;381,00
06.02.2021 07:00;06.02.2021 07:15;1.124,25;377,00;1.548,00;4.730,25;0,00;51,75;1.954,00;1.434,00;672,25;1.676,25;22,00;381,75
06.02.2021 07:15;06.02.2021 07:30;1.130,00;376,75;1.554,50;4.866,50;0,25;51,50;1.964,50;1.475,00;682,00;1.678,25;24,50;378,25
06.02.2021 07:30;06.02.2021 07:45;1.133,25;377,25;1.565,75;4.977,75;8,50;51,50;1.954,25;1.516,50;681,50;1.680,25;35,50;379,75
06.02.2021 07:45;06.02.2021 08:00;1.139,75;376,25;1.555,25;4.987,75;26,75;51,75;1.958,25;1.623,00;680,75;1.680,00;48,50;381,00
06.02.2021 08:00;06.02.2021 08:15;1.150,75;376,25;1.556,25;5.037,50;46,50;51,50;1.961,25;1.806,50;689,75;1.692,00;365,25;380,75
06.02.2021 08:15;06.02.2021 08:30;1.161,50;376,75;1.507,25;5.079,25;86,50;51,75;1.962,75;1.938,25;705,00;1.684,75;389,50;371,00
06.02.2021 08:30;06.02.2021 08:45;1.157,50;376,50;1.489,50;5.144,75;138,25;51,75;1.963,75;1.982,75;706,25;1.694,75;489,50;371,25
06.02.2021 08:45;06.02.2021 09:00;1.166,25;376,50;1.485,50;5.208,25;208,75;51,75;1.964,25;1.982,25;707,00;1.692,50;572,75;380,50
06.02.2021 09:00;06.02.2021 09:15;1.170,00;375,00;1.465,75;5.308,50;291,25;51,75;1.959,25;1.983,25;690,00;1.693,75;309,25;381,25
06.02.2021 09:15;06.02.2021 09:30;1.161,75;374,50;1.388,75;5.410,50;376,25;51,75;1.962,00;1.997,25;687,00;1.687,75;366,50;382,50
06.02.2021 09:30;06.02.2021 09:45;1.170,00;375,25;1.386,25;5.417,25;468,50;51,50;1.963,00;1.996,50;688,25;1.703,75;361,25;382,25
06.02.2021 09:45;06.02.2021 10:00;1.169,50;374,75;1.399,50;5.476,00;571,75;51,50;1.963,25;1.997,75;684,75;1.689,50;350,50;381,25
06.02.2021 10:00;06.02.2021 10:15;1.164,25;375,00;1.407,00;5.552,00;658,50;51,50;1.963,50;1.990,00;685,25;1.690,50;492,00;378,50
06.02.2021 10:15;06.02.2021 10:30;1.163,75;374,25;1.396,25;5.564,25;739,00;51,50;1.961,00;2.000,25;692,00;1.686,50;418,50;379,25
06.02.2021 10:30;06.02.2021 10:45;1.164,75;375,25;1.393,50;5.616,50;810,50;51,25;1.961,50;2.012,00;699,75;1.688,75;379,50;379,25
06.02.2021 10:45;06.02.2021 11:00;1.164,25;376,00;1.381,25;5.770,75;878,25;51,50;1.963,50;2.009,00;745,25;1.695,75;323,50;378,25
06.02.2021 11:00;06.02.2021 11:15;1.156,75;375,75;1.387,50;5.799,75;938,25;51,25;1.962,00;2.000,25;781,00;1.717,75;584,00;378,75
06.02.2021 11:15;06.02.2021 11:30;1.153,00;376,00;1.406,00;5.870,75;986,75;51,25;1.963,25;2.006,00;802,00;1.718,00;600,50;378,50
06.02.2021 11:30;06.02.2021 11:45;1.148,25;374,75;1.403,75;5.923,50;1.027,50;51,50;1.962,25;2.008,75;811,50;1.722,75;556,75;376,25
06.02.2021 11:45;06.02.2021 12:00;1.143,50;374,75;1.399,25;5.984,25;1.075,00;51,25;1.962,75;2.012,75;822,50;1.701,50;488,00;379,50
06.02.2021 12:00;06.02.2021 12:15;1.124,50;374,75;1.405,00;6.029,00;1.093,00;51,25;1.965,00;2.007,50;815,75;1.694,50;569,00;379,25
06.02.2021 12:15;06.02.2021 12:30;1.128,50;375,50;1.261,25;6.068,25;1.086,25;51,25;1.964,00;2.005,50;816,75;1.654,75;619,25;379,00
06.02.2021 12:30;06.02.2021 12:45;1.131,75;375,50;1.255,50;6.062,75;1.081,25;51,25;1.964,00;2.017,00;819,25;1.646,75;649,75;377,25
06.02.2021 12:45;06.02.2021 13:00;1.124,25;375,50;1.233,00;6.082,25;1.043,75;51,00;1.963,50;1.993,25;819,25;1.649,75;451,00;381,50
06.02.2021 13:00;06.02.2021 13:15;1.120,50;387,00;1.199,25;6.194,75;997,50;51,00;1.967,25;1.985,00;803,25;1.685,00;450,25;379,50
06.02.2021 13:15;06.02.2021 13:30;1.117,00;380,50;1.196,75;6.241,00;931,75;51,25;1.964,00;1.982,50;790,75;1.682,75;272,25;378,75
06.02.2021 13:30;06.02.2021 13:45;1.112,25;374,75;1.184,75;6.306,25;884,50;51,25;1.964,00;1.980,75;744,75;1.661,50;175,25;379,25
06.02.2021 13:45;06.02.2021 14:00;1.110,75;374,75;1.215,50;6.321,75;824,50;51,00;1.964,25;1.972,50;727,25;1.656,75;149,25;379,50
06.02.2021 14:00;06.02.2021 14:15;1.105,25;374,50;1.149,75;6.428,50;744,50;51,00;1.965,00;1.927,25;716,75;1.676,25;75,75;379,75
06.02.2021 14:15;06.02.2021 14:30;1.106,50;375,75;1.122,00;6.508,75;669,00;50,75;1.965,00;1.923,75;694,00;1.674,75;70,00;379,75
06.02.2021 14:30;06.02.2021 14:45;1.103,50;376,50;1.157,50;6.507,00;597,50;51,50;1.965,50;1.960,75;673,75;1.652,00;74,75;380,25
06.02.2021 14:45;06.02.2021 15:00;1.105,75;373,00;1.178,00;6.584,25;526,50;51,75;1.963,25;1.949,50;665,75;1.663,50;55,25;378,00
06.02.2021 15:00;06.02.2021 15:15;1.107,50;371,50;1.210,25;6.619,50;441,50;52,50;1.963,75;1.959,50;660,75;1.681,25;47,75;373,75
06.02.2021 15:15;06.02.2021 15:30;1.110,75;372,75;1.195,75;6.761,75;364,25;52,00;1.966,25;1.953,75;656,00;1.679,75;30,50;378,75
06.02.2021 15:30;06.02.2021 15:45;1.114,25;370,25;1.232,25;6.835,75;292,75;53,50;1.961,50;1.943,00;656,50;1.680,50;90,25;381,00
06.02.2021 15:45;06.02.2021 16:00;1.111,50;370,75;1.254,75;6.886,00;218,25;53,50;1.960,25;1.944,25;657,00;1.674,00;92,25;380,50
06.02.2021 16:00;06.02.2021 16:15;1.124,75;369,75;1.258,50;6.946,25;153,25;53,75;1.954,25;1.954,75;656,50;1.679,75;35,25;381,75
06.02.2021 16:15;06.02.2021 16:30;1.127,00;369,25;1.262,25;7.088,50;96,75;54,00;1.951,50;1.949,50;658,00;1.679,25;25,75;381,25
06.02.2021 16:30;06.02.2021 16:45;1.127,25;369,50;1.297,25;7.192,25;52,50;54,50;1.953,25;1.967,25;658,75;1.694,75;31,00;380,00
06.02.2021 16:45;06.02.2021 17:00;1.131,50;371,25;1.411,50;7.275,75;20,25;54,50;1.947,00;1.889,75;655,00;1.711,00;60,00;370,75
06.02.2021 17:00;06.02.2021 17:15;1.136,75;370,75;1.435,50;7.387,50;5,75;54,25;1.959,25;1.743,00;666,00;1.733,00;180,75;376,50
06.02.2021 17:15;06.02.2021 17:30;1.135,75;370,50;1.454,50;7.512,75;1,50;54,00;1.964,25;1.732,25;684,50;1.733,75;164,50;381,00
06.02.2021 17:30;06.02.2021 17:45;1.140,75;372,25;1.456,75;7.626,50;0,25;53,75;1.968,25;1.709,75;693,00;1.749,00;182,75;380,50
06.02.2021 17:45;06.02.2021 18:00;1.145,00;372,00;1.455,25;7.754,00;0,00;53,75;1.967,50;1.686,25;708,50;1.753,50;275,25;381,75
06.02.2021 18:00;06.02.2021 18:15;1.143,75;370,75;1.457,75;7.872,50;0,00;53,50;1.965,00;1.648,00;733,25;1.768,00;434,50;380,00
06.02.2021 18:15;06.02.2021 18:30;1.148,75;368,50;1.458,00;7.977,00;0,00;53,75;1.950,75;1.628,75;782,50;1.743,75;399,75;381,75
06.02.2021 18:30;06.02.2021 18:45;1.147,50;368,00;1.457,50;8.087,25;0,00;53,50;1.934,25;1.612,25;800,00;1.748,75;291,50;384,25
06.02.2021 18:45;06.02.2021 19:00;1.149,25;368,75;1.449,00;8.077,00;0,00;53,50;1.935,75;1.560,75;811,50;1.735,25;219,50;384,75
06.02.2021 19:00;06.02.2021 19:15;1.147,50;375,75;1.440,25;8.166,50;0,00;53,50;1.942,75;1.517,75;818,75;1.747,25;376,50;382,75
06.02.2021 19:15;06.02.2021 19:30;1.146,00;371,00;1.437,50;8.162,25;0,00;53,75;1.940,25;1.496,00;822,25;1.720,00;262,50;383,75
06.02.2021 19:30;06.02.2021 19:45;1.142,75;370,50;1.320,75;8.194,75;0,00;53,50;1.947,00;1.467,75;816,75;1.720,25;184,25;383,50
06.02.2021 19:45;06.02.2021 20:00;1.136,25;371,25;1.332,75;8.194,75;0,00;53,00;1.959,75;1.413,50;811,25;1.710,25;78,50;385,00
06.02.2021 20:00;06.02.2021 20:15;1.129,25;394,25;1.237,50;8.213,75;0,00;52,75;1.967,75;1.376,50;783,75;1.652,75;127,25;383,75
06.02.2021 20:15;06.02.2021 20:30;1.124,00;374,25;1.219,50;8.249,75;0,00;53,00;1.960,50;1.329,75;782,50;1.653,00;28,00;382,50
06.02.2021 20:30;06.02.2021 20:45;1.115,75;377,50;1.190,25;8.160,25;0,00;53,00;1.929,75;1.323,25;779,50;1.645,25;27,25;386,75
06.02.2021 20:45;06.02.2021 21:00;1.112,00;377,75;1.138,50;8.106,50;0,00;53,25;1.899,50;1.321,00;766,00;1.641,50;22,25;383,25
06.02.2021 21:00;06.02.2021 21:15;1.104,75;377,50;1.130,25;8.165,25;0,00;53,00;1.882,50;1.321,00;719,25;1.612,25;195,50;384,75
06.02.2021 21:15;06.02.2021 21:30;1.101,25;372,50;1.122,25;8.221,75;0,00;53,00;1.881,25;1.316,25;699,75;1.606,75;130,50;385,50
06.02.2021 21:30;06.02.2021 21:45;1.101,75;370,50;1.132,25;8.217,75;0,00;52,75;1.905,00;1.304,00;700,00;1.588,25;61,50;385,25
06.02.2021 21:45;06.02.2021 22:00;1.102,25;370,50;1.131,00;8.245,25;0,00;52,50;1.925,25;1.300,00;703,00;1.578,25;40,00;384,75
06.02.2021 22:00;06.02.2021 22:15;1.094,25;379,25;1.129,50;7.865,50;0,00;52,75;1.934,00;1.321,75;692,25;1.530,75;64,75;383,75
06.02.2021 22:15;06.02.2021 22:30;1.094,25;370,75;1.133,00;7.910,75;0,00;50,75;1.946,75;1.309,50;691,25;1.505,00;38,25;381,50
06.02.2021 22:30;06.02.2021 22:45;1.094,50;370,25;1.136,25;7.951,75;0,00;50,50;1.941,50;1.309,50;685,50;1.506,50;23,25;380,50
06.02.2021 22:45;06.02.2021 23:00;1.094,75;372,00;1.141,00;7.964,75;0,00;51,00;1.927,50;1.312,00;683,00;1.514,50;18,25;381,50
06.02.2021 23:00;06.02.2021 23:15;1.089,50;373,50;1.134,75;8.061,00;0,00;49,25;1.910,50;1.311,50;675,00;1.460,75;18,00;376,00
06.02.2021 23:15;06.02.2021 23:30;1.095,00;380,50;1.134,75;8.075,00;0,00;48,00;1.915,25;1.306,75;665,50;1.444,50;15,25;371,50
06.02.2021 23:30;06.02.2021 23:45;1.100,50;379,50;1.128,50;7.998,25;0,00;47,75;1.867,75;1.311,25;643,75;1.449,75;20,00;369,50
06.02.2021 23:45;07.02.2021 00:00;1.094,50;380,00;1.139,00;7.912,00;0,00;48,25;1.788,50;1.305,75;639,75;1.447,00;18,50;372,00
07.02.2021 00:00;07.02.2021 00:15;1.089,00;383,00;936,25;7.654,00;0,00;48,25;1.741,25;1.305,00;628,50;1.347,00;63,25;372,25
07.02.2021 00:15;07.02.2021 00:30;1.087,00;380,50;902,50;7.488,25;0,00;48,00;1.714,00;1.306,25;629,50;1.339,75;63,50;373,75
07.02.2021 00:30;07.02.2021 00:45;1.092,25;380,50;873,00;7.418,25;0,00;48,00;1.681,25;1.306,50;631,75;1.348,00;60,00;372,75
07.02.2021 00:45;07.02.2021 01:00;1.094,00;380,75;870,50;7.363,00;0,00;48,00;1.665,25;1.299,25;631,25;1.335,25;23,75;371,50
07.02.2021 01:00;07.02.2021 01:15;1.089,25;374,00;898,00;7.466,25;0,00;48,00;1.665,75;1.292,25;630,00;1.352,75;16,00;369,50
07.02.2021 01:15;07.02.2021 01:30;1.087,75;369,25;890,75;7.520,25;0,00;48,25;1.657,75;1.283,00;628,75;1.359,25;6,75;370,00
07.02.2021 01:30;07.02.2021 01:45;1.088,25;370,00;890,00;7.486,00;0,00;48,00;1.650,25;1.288,75;629,50;1.360,50;6,25;368,75
07.02.2021 01:45;07.02.2021 02:00;1.095,00;369,50;900,25;7.421,25;0,00;48,00;1.646,25;1.279,75;635,50;1.368,75;7,00;368,50
07.02.2021 02:00;07.02.2021 02:15;1.099,25;369,00;888,50;7.467,75;0,00;48,00;1.649,75;1.289,75;640,00;1.360,00;13,25;370,50
07.02.2021 02:15;07.02.2021 02:30;1.091,00;367,50;882,75;7.545,75;0,00;48,00;1.626,25;1.281,50;641,50;1.355,00;4,25;370,50
07.02.2021 02:30;07.02.2021 02:45;1.093,50;372,25;825,25;7.550,75;0,00;47,75;1.618,00;1.284,25;644,00;1.362,00;4,25;367,50
07.02.2021 02:45;07.02.2021 03:00;1.089,00;370,50;826,25;7.461,00;0,00;47,75;1.618,00;1.276,50;643,25;1.359,50;3,00;361,25
07.02.2021 03:00;07.02.2021 03:15;1.089,25;372,25;790,00;7.342,75;0,00;47,25;1.610,00;1.281,25;644,50;1.348,50;4,75;361,50
07.02.2021 03:15;07.02.2021 03:30;1.091,50;372,00;796,00;7.356,00;0,00;47,25;1.612,75;1.276,00;641,25;1.345,50;3,25;360,25
07.02.2021 03:30;07.02.2021 03:45;1.087,75;372,50;798,25;7.351,25;0,00;47,25;1.609,25;1.270,75;641,75;1.333,50;4,00;360,00
07.02.2021 03:45;07.02.2021 04:00;1.083,50;373,25;795,00;7.339,75;0,00;47,00;1.605,75;1.278,50;640,25;1.340,00;9,00;358,75
07.02.2021 04:00;07.02.2021 04:15;1.084,00;375,25;771,50;7.355,25;0,00;47,00;1.607,50;1.287,25;647,75;1.352,75;10,50;356,00
07.02.2021 04:15;07.02.2021 04:30;1.085,00;375,50;787,00;7.316,25;0,00;47,00;1.604,25;1.284,25;646,25;1.351,75;10,25;356,75
07.02.2021 04:30;07.02.2021 04:45;1.086,50;376,25;801,25;7.315,00;0,00;47,25;1.603,75;1.281,25;645,00;1.357,50;10,25;362,25
07.02.2021 04:45;07.02.2021 05:00;1.088,00;376,00;782,50;7.427,25;0,00;47,00;1.599,75;1.281,00;647,75;1.353,75;10,25;366,00
07.02.2021 05:00;07.02.2021 05:15;1.088,25;377,00;759,25;7.439,75;0,00;47,00;1.614,25;1.281,50;656,25;1.351,50;44,25;365,75
07.02.2021 05:15;07.02.2021 05:30;1.089,25;377,00;759,25;7.395,50;0,00;46,75;1.627,00;1.290,50;665,75;1.354,25;32,00;362,50
07.02.2021 05:30;07.02.2021 05:45;1.090,50;389,00;724,25;7.358,00;0,00;46,75;1.625,25;1.282,50;669,50;1.346,75;47,25;363,75
